date,value
1980-01-04,1.04893
1980-01-11,0.94991
1980-01-18,0.85908
1980-01-25,0.79882
1980-02-01,0.80005
1980-02-08,0.88473
1980-02-15,1.06506
1980-02-22,1.3371
1980-02-29,1.68147
1980-03-07,2.06686
1980-03-14,2.4729
1980-03-21,2.86597
1980-03-28,3.20974
1980-04-04,3.48075
1980-04-11,3.63641
1980-04-18,3.65616
1980-04-25,3.54162
1980-05-02,3.31528
1980-05-09,3.02024
1980-05-16,2.71229
1980-05-23,2.42479
1980-05-30,2.16569
1980-06-06,1.93243
1980-06-13,1.70189
1980-06-20,1.45668
1980-06-27,1.20829
1980-07-04,0.98244
1980-07-11,0.79724
1980-07-18,0.6799
1980-07-25,0.6231
1980-08-01,0.61422
1980-08-08,0.63942
1980-08-15,0.68099
1980-08-22,0.7275
1980-08-29,0.787
1980-09-05,0.85287
1980-09-12,0.90417
1980-09-19,0.94072
1980-09-26,0.95357
1980-10-03,0.9488
1980-10-10,0.94313
1980-10-17,0.97475
1980-10-24,1.05382
1980-10-31,1.19901
1980-11-07,1.40278
1980-11-14,1.64217
1980-11-21,1.90713
1980-11-28,2.18248
1980-12-05,2.4317
1980-12-12,2.63617
1980-12-19,2.78661
1980-12-26,2.82779
1981-01-02,2.76665
1981-01-09,2.60118
1981-01-16,2.36219
1981-01-23,2.08604
1981-01-30,1.8196
1981-02-06,1.58159
1981-02-13,1.39274
1981-02-20,1.24933
1981-02-27,1.12416
1981-03-06,1.02553
1981-03-13,0.95532
1981-03-20,0.92214
1981-03-27,0.93573
1981-04-03,0.99767
1981-04-10,1.08411
1981-04-17,1.18743
1981-04-24,1.27938
1981-05-01,1.36701
1981-05-08,1.47218
1981-05-15,1.61146
1981-05-22,1.79373
1981-05-29,2.02953
1981-06-05,2.28857
1981-06-12,2.55673
1981-06-19,2.80934
1981-06-26,3.03614
1981-07-03,3.23313
1981-07-10,3.3949
1981-07-17,3.51269
1981-07-24,3.56609
1981-07-31,3.55888
1981-08-07,3.48788
1981-08-14,3.37911
1981-08-21,3.26461
1981-08-28,3.17166
1981-09-04,3.10367
1981-09-11,3.05997
1981-09-18,3.01397
1981-09-25,2.95651
1981-10-02,2.89911
1981-10-09,2.84276
1981-10-16,2.80904
1981-10-23,2.79497
1981-10-30,2.78164
1981-11-06,2.74211
1981-11-13,2.6675
1981-11-20,2.55988
1981-11-27,2.44782
1981-12-04,2.36291
1981-12-11,2.31464
1981-12-18,2.29403
1981-12-25,2.2826
1982-01-01,2.24919
1982-01-08,2.18745
1982-01-15,2.11779
1982-01-22,2.06169
1982-01-29,2.05045
1982-02-05,2.08075
1982-02-12,2.14368
1982-02-19,2.21141
1982-02-26,2.26009
1982-03-05,2.27441
1982-03-12,2.26373
1982-03-19,2.25015
1982-03-26,2.24444
1982-04-02,2.24909
1982-04-09,2.26893
1982-04-16,2.29626
1982-04-23,2.32977
1982-04-30,2.38269
1982-05-07,2.4715
1982-05-14,2.608
1982-05-21,2.79604
1982-05-28,3.01299
1982-06-04,3.22933
1982-06-11,3.41935
1982-06-18,3.55004
1982-06-25,3.6061
1982-07-02,3.59237
1982-07-09,3.52615
1982-07-16,3.42769
1982-07-23,3.33309
1982-07-30,3.26958
1982-08-06,3.26569
1982-08-13,3.33986
1982-08-20,3.49128
1982-08-27,3.7088
1982-09-03,3.95513
1982-09-10,4.17416
1982-09-17,4.30638
1982-09-24,4.2971
1982-10-01,4.12198
1982-10-08,3.79064
1982-10-15,3.3457
1982-10-22,2.85206
1982-10-29,2.37144
1982-11-05,1.95426
1982-11-12,1.62698
1982-11-19,1.39697
1982-11-26,1.25581
1982-12-03,1.1805
1982-12-10,1.14364
1982-12-17,1.12003
1982-12-24,1.08098
1982-12-31,1.01311
1983-01-07,0.91401
1983-01-14,0.79539
1983-01-21,0.67229
1983-01-28,0.56246
1983-02-04,0.47527
1983-02-11,0.41004
1983-02-18,0.36579
1983-02-25,0.33726
1983-03-04,0.31895
1983-03-11,0.31521
1983-03-18,0.32458
1983-03-25,0.33703
1983-04-01,0.34404
1983-04-08,0.33138
1983-04-15,0.28964
1983-04-22,0.22012
1983-04-29,0.13291
1983-05-06,0.04307
1983-05-13,-0.0342
1983-05-20,-0.09121
1983-05-27,-0.13183
1983-06-03,-0.15681
1983-06-10,-0.17029
1983-06-17,-0.17471
1983-06-24,-0.16659
1983-07-01,-0.14303
1983-07-08,-0.11095
1983-07-15,-0.07697
1983-07-22,-0.05241
1983-07-29,-0.04438
1983-08-05,-0.05373
1983-08-12,-0.07619
1983-08-19,-0.10746
1983-08-26,-0.1417
1983-09-02,-0.17941
1983-09-09,-0.22321
1983-09-16,-0.27149
1983-09-23,-0.31641
1983-09-30,-0.35026
1983-10-07,-0.36332
1983-10-14,-0.3506
1983-10-21,-0.31527
1983-10-28,-0.27041
1983-11-04,-0.22013
1983-11-11,-0.17261
1983-11-18,-0.12357
1983-11-25,-0.06886
1983-12-02,-0.0091
1983-12-09,0.05143
1983-12-16,0.10074
1983-12-23,0.1248
1983-12-30,0.11567
1984-01-06,0.07883
1984-01-13,0.02113
1984-01-20,-0.04656
1984-01-27,-0.11263
1984-02-03,-0.17286
1984-02-10,-0.22542
1984-02-17,-0.26632
1984-02-24,-0.29337
1984-03-02,-0.30092
1984-03-09,-0.28602
1984-03-16,-0.25099
1984-03-23,-0.20098
1984-03-30,-0.13952
1984-04-06,-0.06826
1984-04-13,0.01559
1984-04-20,0.11931
1984-04-27,0.24664
1984-05-04,0.3921
1984-05-11,0.54645
1984-05-18,0.69609
1984-05-25,0.832
1984-06-01,0.95415
1984-06-08,1.06225
1984-06-15,1.15901
1984-06-22,1.2374
1984-06-29,1.28271
1984-07-06,1.27833
1984-07-13,1.21732
1984-07-20,1.10902
1984-07-27,0.97145
1984-08-03,0.83154
1984-08-10,0.71069
1984-08-17,0.62022
1984-08-24,0.55632
1984-08-31,0.50971
1984-09-07,0.47152
1984-09-14,0.4327
1984-09-21,0.38818
1984-09-28,0.33884
1984-10-05,0.28717
1984-10-12,0.23182
1984-10-19,0.17294
1984-10-26,0.11226
1984-11-02,0.05168
1984-11-09,-0.00706
1984-11-16,-0.06102
1984-11-23,-0.10673
1984-11-30,-0.14548
1984-12-07,-0.17793
1984-12-14,-0.21133
1984-12-21,-0.24977
1984-12-28,-0.29321
1985-01-04,-0.34181
1985-01-11,-0.38848
1985-01-18,-0.42355
1985-01-25,-0.44229
1985-02-01,-0.44237
1985-02-08,-0.42546
1985-02-15,-0.39799
1985-02-22,-0.36574
1985-03-01,-0.33232
1985-03-08,-0.3016
1985-03-15,-0.27648
1985-03-22,-0.25881
1985-03-29,-0.25343
1985-04-05,-0.26632
1985-04-12,-0.29789
1985-04-19,-0.34705
1985-04-26,-0.40756
1985-05-03,-0.46945
1985-05-10,-0.52616
1985-05-17,-0.56665
1985-05-24,-0.58786
1985-05-31,-0.5876
1985-06-07,-0.56468
1985-06-14,-0.52171
1985-06-21,-0.46425
1985-06-28,-0.3979
1985-07-05,-0.33006
1985-07-12,-0.26667
1985-07-19,-0.2084
1985-07-26,-0.15429
1985-08-02,-0.10246
1985-08-09,-0.04989
1985-08-16,0.00249
1985-08-23,0.05127
1985-08-30,0.0923
1985-09-06,0.121
1985-09-13,0.13418
1985-09-20,0.12929
1985-09-27,0.10751
1985-10-04,0.06841
1985-10-11,0.01592
1985-10-18,-0.04469
1985-10-25,-0.10524
1985-11-01,-0.15492
1985-11-08,-0.18445
1985-11-15,-0.18856
1985-11-22,-0.16652
1985-11-29,-0.12651
1985-12-06,-0.07968
1985-12-13,-0.03693
1985-12-20,-0.00709
1985-12-27,0.00952
1986-01-03,0.0104
1986-01-10,-0.00132
1986-01-17,-0.0241
1986-01-24,-0.05725
1986-01-31,-0.09998
1986-02-07,-0.14528
1986-02-14,-0.18339
1986-02-21,-0.20626
1986-02-28,-0.2085
1986-03-07,-0.19133
1986-03-14,-0.16429
1986-03-21,-0.13866
1986-03-28,-0.12522
1986-04-04,-0.13021
1986-04-11,-0.1481
1986-04-18,-0.16998
1986-04-25,-0.18739
1986-05-02,-0.1902
1986-05-09,-0.17391
1986-05-16,-0.13987
1986-05-23,-0.08906
1986-05-30,-0.02501
1986-06-06,0.04701
1986-06-13,0.12121
1986-06-20,0.18749
1986-06-27,0.23422
1986-07-04,0.25318
1986-07-11,0.23992
1986-07-18,0.19208
1986-07-25,0.11576
1986-08-01,0.02254
1986-08-08,-0.07391
1986-08-15,-0.159
1986-08-22,-0.21815
1986-08-29,-0.24319
1986-09-05,-0.23369
1986-09-12,-0.19501
1986-09-19,-0.14459
1986-09-26,-0.09498
1986-10-03,-0.0572
1986-10-10,-0.03938
1986-10-17,-0.04078
1986-10-24,-0.05524
1986-10-31,-0.07904
1986-11-07,-0.10801
1986-11-14,-0.13744
1986-11-21,-0.1614
1986-11-28,-0.17518
1986-12-05,-0.17469
1986-12-12,-0.16098
1986-12-19,-0.13723
1986-12-26,-0.11137
1987-01-02,-0.09636
1987-01-09,-0.09351
1987-01-16,-0.10147
1987-01-23,-0.11459
1987-01-30,-0.12703
1987-02-06,-0.13465
1987-02-13,-0.13841
1987-02-20,-0.13921
1987-02-27,-0.14042
1987-03-06,-0.13631
1987-03-13,-0.11366
1987-03-20,-0.06119
1987-03-27,0.02685
1987-04-03,0.1519
1987-04-10,0.30695
1987-04-17,0.48292
1987-04-24,0.66645
1987-05-01,0.84282
1987-05-08,1.00405
1987-05-15,1.12942
1987-05-22,1.2099
1987-05-29,1.2283
1987-06-05,1.19166
1987-06-12,1.1136
1987-06-19,1.00893
1987-06-26,0.89881
1987-07-03,0.79303
1987-07-10,0.69037
1987-07-17,0.58221
1987-07-24,0.46725
1987-07-31,0.35589
1987-08-07,0.26769
1987-08-14,0.21734
1987-08-21,0.22321
1987-08-28,0.28297
1987-09-04,0.39173
1987-09-11,0.53417
1987-09-18,0.70807
1987-09-25,0.91038
1987-10-02,1.13776
1987-10-09,1.36519
1987-10-16,1.56308
1987-10-23,1.70401
1987-10-30,1.76444
1987-11-06,1.74674
1987-11-13,1.68614
1987-11-20,1.61642
1987-11-27,1.55736
1987-12-04,1.51649
1987-12-11,1.4698
1987-12-18,1.40628
1987-12-25,1.30962
1988-01-01,1.18439
1988-01-08,1.0462
1988-01-15,0.91491
1988-01-22,0.79409
1988-01-29,0.68484
1988-02-05,0.58264
1988-02-12,0.48598
1988-02-19,0.4011
1988-02-26,0.33574
1988-03-04,0.29933
1988-03-11,0.2954
1988-03-18,0.32033
1988-03-25,0.36009
1988-04-01,0.40856
1988-04-08,0.45813
1988-04-15,0.50316
1988-04-22,0.54399
1988-04-29,0.57553
1988-05-06,0.5957
1988-05-13,0.60307
1988-05-20,0.5981
1988-05-27,0.58629
1988-06-03,0.57876
1988-06-10,0.58123
1988-06-17,0.59753
1988-06-24,0.62634
1988-07-01,0.66227
1988-07-08,0.69661
1988-07-15,0.72733
1988-07-22,0.75234
1988-07-29,0.76843
1988-08-05,0.7742
1988-08-12,0.76327
1988-08-19,0.73018
1988-08-26,0.67328
1988-09-02,0.60096
1988-09-09,0.52359
1988-09-16,0.45719
1988-09-23,0.40941
1988-09-30,0.37961
1988-10-07,0.36008
1988-10-14,0.34137
1988-10-21,0.31806
1988-10-28,0.2919
1988-11-04,0.26868
1988-11-11,0.2549
1988-11-18,0.25071
1988-11-25,0.25302
1988-12-02,0.25388
1988-12-09,0.24828
1988-12-16,0.23588
1988-12-23,0.22186
1988-12-30,0.21041
1989-01-06,0.20649
1989-01-13,0.21043
1989-01-20,0.22174
1989-01-27,0.24327
1989-02-03,0.28194
1989-02-10,0.3453
1989-02-17,0.4393
1989-02-24,0.55964
1989-03-03,0.69695
1989-03-10,0.83048
1989-03-17,0.94412
1989-03-24,1.02293
1989-03-31,1.06023
1989-04-07,1.0586
1989-04-14,1.02229
1989-04-21,0.95335
1989-04-28,0.8603
1989-05-05,0.74587
1989-05-12,0.62171
1989-05-19,0.50116
1989-05-26,0.40307
1989-06-02,0.34036
1989-06-09,0.31628
1989-06-16,0.32115
1989-06-23,0.33544
1989-06-30,0.33676
1989-07-07,0.31352
1989-07-14,0.26131
1989-07-21,0.19569
1989-07-28,0.13651
1989-08-04,0.09931
1989-08-11,0.0982
1989-08-18,0.13238
1989-08-25,0.19464
1989-09-01,0.27601
1989-09-08,0.36571
1989-09-15,0.45391
1989-09-22,0.52945
1989-09-29,0.58424
1989-10-06,0.60719
1989-10-13,0.59058
1989-10-20,0.53706
1989-10-27,0.45438
1989-11-03,0.35642
1989-11-10,0.26059
1989-11-17,0.17566
1989-11-24,0.10789
1989-12-01,0.05659
1989-12-08,0.01795
1989-12-15,-0.0092
1989-12-22,-0.02541
1989-12-29,-0.03268
1990-01-05,-0.03075
1990-01-12,-0.02651
1990-01-19,-0.02827
1990-01-26,-0.03944
1990-02-02,-0.06423
1990-02-09,-0.0986
1990-02-16,-0.13463
1990-02-23,-0.16513
1990-03-02,-0.18463
1990-03-09,-0.19209
1990-03-16,-0.18623
1990-03-23,-0.17063
1990-03-30,-0.14501
1990-04-06,-0.10987
1990-04-13,-0.07066
1990-04-20,-0.03201
1990-04-27,-0.00384
1990-05-04,0.00447
1990-05-11,-0.0105
1990-05-18,-0.04451
1990-05-25,-0.0882
1990-06-01,-0.13018
1990-06-08,-0.1603
1990-06-15,-0.17755
1990-06-22,-0.18517
1990-06-29,-0.18552
1990-07-06,-0.18085
1990-07-13,-0.17041
1990-07-20,-0.14913
1990-07-27,-0.1157
1990-08-03,-0.07353
1990-08-10,-0.02784
1990-08-17,0.01412
1990-08-24,0.05279
1990-08-31,0.09194
1990-09-07,0.13952
1990-09-14,0.1979
1990-09-21,0.26356
1990-09-28,0.32734
1990-10-05,0.36955
1990-10-12,0.38507
1990-10-19,0.37673
1990-10-26,0.35167
1990-11-02,0.32571
1990-11-09,0.31015
1990-11-16,0.30815
1990-11-23,0.3197
1990-11-30,0.34478
1990-12-07,0.37788
1990-12-14,0.42123
1990-12-21,0.47589
1990-12-28,0.52727
1991-01-04,0.55739
1991-01-11,0.55887
1991-01-18,0.51856
1991-01-25,0.4361
1991-02-01,0.33682
1991-02-08,0.23742
1991-02-15,0.15482
1991-02-22,0.09572
1991-03-01,0.05509
1991-03-08,0.02099
1991-03-15,-0.01373
1991-03-22,-0.05145
1991-03-29,-0.08855
1991-04-05,-0.11728
1991-04-12,-0.1353
1991-04-19,-0.14529
1991-04-26,-0.14921
1991-05-03,-0.1521
1991-05-10,-0.15613
1991-05-17,-0.15734
1991-05-24,-0.15404
1991-05-31,-0.1474
1991-06-07,-0.14348
1991-06-14,-0.15016
1991-06-21,-0.17757
1991-06-28,-0.22755
1991-07-05,-0.29931
1991-07-12,-0.3809
1991-07-19,-0.46237
1991-07-26,-0.53254
1991-08-02,-0.58628
1991-08-09,-0.62413
1991-08-16,-0.64758
1991-08-23,-0.66239
1991-08-30,-0.67237
1991-09-06,-0.67606
1991-09-13,-0.67745
1991-09-20,-0.67551
1991-09-27,-0.67138
1991-10-04,-0.66906
1991-10-11,-0.67231
1991-10-18,-0.68015
1991-10-25,-0.69111
1991-11-01,-0.70178
1991-11-08,-0.70826
1991-11-15,-0.70979
1991-11-22,-0.70934
1991-11-29,-0.7119
1991-12-06,-0.72198
1991-12-13,-0.74045
1991-12-20,-0.75866
1991-12-27,-0.77382
1992-01-03,-0.77938
1992-01-10,-0.77459
1992-01-17,-0.76288
1992-01-24,-0.7527
1992-01-31,-0.74913
1992-02-07,-0.75153
1992-02-14,-0.75668
1992-02-21,-0.75902
1992-02-28,-0.75697
1992-03-06,-0.75169
1992-03-13,-0.74628
1992-03-20,-0.74764
1992-03-27,-0.7587
1992-04-03,-0.77704
1992-04-10,-0.80026
1992-04-17,-0.82452
1992-04-24,-0.84861
1992-05-01,-0.87219
1992-05-08,-0.89545
1992-05-15,-0.91816
1992-05-22,-0.9403
1992-05-29,-0.9588
1992-06-05,-0.97358
1992-06-12,-0.98726
1992-06-19,-1.00169
1992-06-26,-1.01802
1992-07-03,-1.03534
1992-07-10,-1.04956
1992-07-17,-1.05757
1992-07-24,-1.05503
1992-07-31,-1.04265
1992-08-07,-1.02452
1992-08-14,-1.00628
1992-08-21,-0.99092
1992-08-28,-0.97808
1992-09-04,-0.9645
1992-09-11,-0.94667
1992-09-18,-0.91914
1992-09-25,-0.88305
1992-10-02,-0.84269
1992-10-09,-0.80459
1992-10-16,-0.77103
1992-10-23,-0.74421
1992-10-30,-0.72518
1992-11-06,-0.71609
1992-11-13,-0.71781
1992-11-20,-0.73633
1992-11-27,-0.77504
1992-12-04,-0.8335
1992-12-11,-0.90296
1992-12-18,-0.97101
1992-12-25,-1.02866
1993-01-01,-1.06888
1993-01-08,-1.09041
1993-01-15,-1.10004
1993-01-22,-1.10335
1993-01-29,-1.10357
1993-02-05,-1.10366
1993-02-12,-1.1025
1993-02-19,-1.09938
1993-02-26,-1.09684
1993-03-05,-1.09478
1993-03-12,-1.09462
1993-03-19,-1.09637
1993-03-26,-1.0984
1993-04-02,-1.09884
1993-04-09,-1.09869
1993-04-16,-1.0974
1993-04-23,-1.09718
1993-04-30,-1.1009
1993-05-07,-1.10424
1993-05-14,-1.1063
1993-05-21,-1.10761
1993-05-28,-1.1076
1993-06-04,-1.10898
1993-06-11,-1.11619
1993-06-18,-1.13057
1993-06-25,-1.15088
1993-07-02,-1.17308
1993-07-09,-1.193
1993-07-16,-1.20629
1993-07-23,-1.21342
1993-07-30,-1.21422
1993-08-06,-1.21237
1993-08-13,-1.21048
1993-08-20,-1.20782
1993-08-27,-1.20197
1993-09-03,-1.19144
1993-09-10,-1.1745
1993-09-17,-1.15119
1993-09-24,-1.12467
1993-10-01,-1.09708
1993-10-08,-1.0702
1993-10-15,-1.04349
1993-10-22,-1.01557
1993-10-29,-0.98655
1993-11-05,-0.95942
1993-11-12,-0.93898
1993-11-19,-0.92865
1993-11-26,-0.93174
1993-12-03,-0.94674
1993-12-10,-0.96859
1993-12-17,-0.99172
1993-12-24,-1.01055
1993-12-31,-1.02157
1994-01-07,-1.02451
1994-01-14,-1.02127
1994-01-21,-1.01081
1994-01-28,-0.99598
1994-02-04,-0.97452
1994-02-11,-0.9452
1994-02-18,-0.90798
1994-02-25,-0.86398
1994-03-04,-0.81426
1994-03-11,-0.76463
1994-03-18,-0.71986
1994-03-25,-0.68266
1994-04-01,-0.65494
1994-04-08,-0.63673
1994-04-15,-0.62468
1994-04-22,-0.61683
1994-04-29,-0.61567
1994-05-06,-0.61838
1994-05-13,-0.62834
1994-05-20,-0.64513
1994-05-27,-0.66273
1994-06-03,-0.67371
1994-06-10,-0.6768
1994-06-17,-0.66855
1994-06-24,-0.65597
1994-07-01,-0.64512
1994-07-08,-0.64606
1994-07-15,-0.66062
1994-07-22,-0.68738
1994-07-29,-0.72039
1994-08-05,-0.7528
1994-08-12,-0.78019
1994-08-19,-0.79752
1994-08-26,-0.80063
1994-09-02,-0.78775
1994-09-09,-0.75719
1994-09-16,-0.70991
1994-09-23,-0.65268
1994-09-30,-0.59259
1994-10-07,-0.54024
1994-10-14,-0.50081
1994-10-21,-0.47508
1994-10-28,-0.45769
1994-11-04,-0.44174
1994-11-11,-0.41967
1994-11-18,-0.38577
1994-11-25,-0.33912
1994-12-02,-0.28487
1994-12-09,-0.227
1994-12-16,-0.17774
1994-12-23,-0.14346
1994-12-30,-0.13253
1995-01-06,-0.14832
1995-01-13,-0.18964
1995-01-20,-0.25034
1995-01-27,-0.32116
1995-02-03,-0.39252
1995-02-10,-0.45332
1995-02-17,-0.4971
1995-02-24,-0.52297
1995-03-03,-0.53177
1995-03-10,-0.52827
1995-03-17,-0.51991
1995-03-24,-0.51014
1995-03-31,-0.5042
1995-04-07,-0.50434
1995-04-14,-0.51242
1995-04-21,-0.53085
1995-04-28,-0.5588
1995-05-05,-0.59259
1995-05-12,-0.62814
1995-05-19,-0.6566
1995-05-26,-0.6723
1995-06-02,-0.6714
1995-06-09,-0.6582
1995-06-16,-0.63659
1995-06-23,-0.61733
1995-06-30,-0.60517
1995-07-07,-0.60274
1995-07-14,-0.61092
1995-07-21,-0.62437
1995-07-28,-0.63936
1995-08-04,-0.65509
1995-08-11,-0.66991
1995-08-18,-0.6821
1995-08-25,-0.69071
1995-09-01,-0.69221
1995-09-08,-0.68633
1995-09-15,-0.67279
1995-09-22,-0.65381
1995-09-29,-0.63418
1995-10-06,-0.62198
1995-10-13,-0.61868
1995-10-20,-0.62585
1995-10-27,-0.64193
1995-11-03,-0.66485
1995-11-10,-0.68968
1995-11-17,-0.71094
1995-11-24,-0.7267
1995-12-01,-0.73476
1995-12-08,-0.73515
1995-12-15,-0.72769
1995-12-22,-0.71781
1995-12-29,-0.71256
1996-01-05,-0.71905
1996-01-12,-0.73823
1996-01-19,-0.77087
1996-01-26,-0.812
1996-02-02,-0.85164
1996-02-09,-0.87843
1996-02-16,-0.88827
1996-02-23,-0.87965
1996-03-01,-0.85479
1996-03-08,-0.82181
1996-03-15,-0.78409
1996-03-22,-0.74785
1996-03-29,-0.71347
1996-04-05,-0.68292
1996-04-12,-0.65754
1996-04-19,-0.64286
1996-04-26,-0.64172
1996-05-03,-0.65135
1996-05-10,-0.66895
1996-05-17,-0.68715
1996-05-24,-0.69794
1996-05-31,-0.69732
1996-06-07,-0.68565
1996-06-14,-0.66721
1996-06-21,-0.64741
1996-06-28,-0.63187
1996-07-05,-0.62161
1996-07-12,-0.61839
1996-07-19,-0.62209
1996-07-26,-0.63057
1996-08-02,-0.64051
1996-08-09,-0.65219
1996-08-16,-0.66008
1996-08-23,-0.66197
1996-08-30,-0.65751
1996-09-06,-0.64813
1996-09-13,-0.63853
1996-09-20,-0.63422
1996-09-27,-0.64011
1996-10-04,-0.66141
1996-10-11,-0.69855
1996-10-18,-0.74805
1996-10-25,-0.80439
1996-11-01,-0.85979
1996-11-08,-0.90503
1996-11-15,-0.93023
1996-11-22,-0.93494
1996-11-29,-0.92038
1996-12-06,-0.89278
1996-12-13,-0.86069
1996-12-20,-0.83209
1996-12-27,-0.81042
1997-01-03,-0.79685
1997-01-10,-0.78827
1997-01-17,-0.78723
1997-01-24,-0.7921
1997-01-31,-0.80201
1997-02-07,-0.8142
1997-02-14,-0.82657
1997-02-21,-0.83176
1997-02-28,-0.82666
1997-03-07,-0.8093
1997-03-14,-0.78171
1997-03-21,-0.74867
1997-03-28,-0.7143
1997-04-04,-0.68132
1997-04-11,-0.65216
1997-04-18,-0.62679
1997-04-25,-0.60358
1997-05-02,-0.58379
1997-05-09,-0.56567
1997-05-16,-0.55067
1997-05-23,-0.53831
1997-05-30,-0.52786
1997-06-06,-0.52075
1997-06-13,-0.51764
1997-06-20,-0.51924
1997-06-27,-0.5262
1997-07-04,-0.53923
1997-07-11,-0.55527
1997-07-18,-0.57236
1997-07-25,-0.58671
1997-08-01,-0.59512
1997-08-08,-0.59658
1997-08-15,-0.59175
1997-08-22,-0.58226
1997-08-29,-0.56991
1997-09-05,-0.55626
1997-09-12,-0.53986
1997-09-19,-0.52027
1997-09-26,-0.49641
1997-10-03,-0.47097
1997-10-10,-0.44557
1997-10-17,-0.4244
1997-10-24,-0.40985
1997-10-31,-0.40386
1997-11-07,-0.40794
1997-11-14,-0.41675
1997-11-21,-0.43187
1997-11-28,-0.45129
1997-12-05,-0.47397
1997-12-12,-0.49509
1997-12-19,-0.51518
1997-12-26,-0.5313
1998-01-02,-0.54237
1998-01-09,-0.54864
1998-01-16,-0.55752
1998-01-23,-0.56992
1998-01-30,-0.58877
1998-02-06,-0.6098
1998-02-13,-0.62576
1998-02-20,-0.63176
1998-02-27,-0.6243
1998-03-06,-0.6038
1998-03-13,-0.58051
1998-03-20,-0.56301
1998-03-27,-0.55271
1998-04-03,-0.54937
1998-04-10,-0.54773
1998-04-17,-0.54141
1998-04-24,-0.52731
1998-05-01,-0.50888
1998-05-08,-0.49197
1998-05-15,-0.48168
1998-05-22,-0.47801
1998-05-29,-0.47364
1998-06-05,-0.46575
1998-06-12,-0.44936
1998-06-19,-0.4282
1998-06-26,-0.40894
1998-07-03,-0.40081
1998-07-10,-0.40607
1998-07-17,-0.41802
1998-07-24,-0.42389
1998-07-31,-0.41241
1998-08-07,-0.37718
1998-08-14,-0.32075
1998-08-21,-0.25331
1998-08-28,-0.18292
1998-09-04,-0.11463
1998-09-11,-0.04395
1998-09-18,0.03546
1998-09-25,0.12244
